罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-04-14,22,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-04-19,09,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-05-09,11,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-05-27,18,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-05-31,20,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-06-10,18,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-06-10,22,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-06-10,22,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-06-17,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-07-01,10,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-07-01,20,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-07-12,20,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-07-23,04,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-08-01,12,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-08-10,10,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-08-18,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-08-22,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-08-22,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-09-13,18,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-09-30,13,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-02,06,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-07,18,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-10,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-15,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-18,19,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-19,00,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-20,13,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-22,19,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-22,21,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-10-24,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-11-06,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-11-19,20,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-12-04,20,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-12-07,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,富士見２丁目,2023-12-11,20,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-02-02,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-04-30,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-06-09,16,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-07-20,22,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-07-21,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-07-26,04,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-08-07,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-08-08,11,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-09-14,06,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-09-16,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-09-19,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-10-21,13,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-10-22,13,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-11-01,00,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天１丁目,2023-11-24,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2022-12-26,20,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2022-12-27,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2022-12-27,22,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-02-07,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-03-07,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-03-11,06,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-03-27,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-04-07,08,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-05-17,09,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-05-17,22,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-06-05,20,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-06-23,06,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-08-15,23,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-08-20,02,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-14,06,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-16,21,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-20,08,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-21,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-30,09,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-30,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-09-30,18,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-14,08,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-21,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-27,17,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-29,11,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-29,14,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-10-31,07,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-11-02,05,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-11-06,19,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-11-10,19,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-11-25,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,千葉中央,千葉駅前,121011,千葉県,千葉市中央区,弁天２丁目,2023-12-09,08,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
